bib.RelPro.DNP	<null>	Personal / Relative Pronoun - Dative Neuter Plural
bib.RelPro.DNS	<null>	Personal / Relative Pronoun - Dative Neuter Singular
bib.RelPro.GFP	<null>	Personal / Relative Pronoun - Genitive Feminine Plural
bib.RelPro.GFS	<null>	Personal / Relative Pronoun - Genitive Feminine Singular
bib.RelPro.GMP	<null>	Personal / Relative Pronoun - Genitive Masculine Plural
bib.RelPro.GMS	<null>	Personal / Relative Pronoun - Genitive Masculine Singular
bib.RelPro.GNP	<null>	Personal / Relative Pronoun - Genitive Neuter Plural
bib.RelPro.GNS	<null>	Personal / Relative Pronoun - Genitive Neuter Singular
bib.RelPro.NFP	<null>	Personal / Relative Pronoun - Nominative Feminine Plural
bib.RelPro.NFS	<null>	Personal / Relative Pronoun - Nominative Feminine Singular
bib.RelPro.NMP	<null>	Personal / Relative Pronoun - Nominative Masculine Plural
bib.RelPro.NMS	<null>	Personal / Relative Pronoun - Nominative Masculine Singular
bib.RelPro.NNP	<null>	Personal / Relative Pronoun - Nominative Neuter Plural
bib.RelPro.NNS	<null>	Personal / Relative Pronoun - Nominative Neuter Singular
bib.V.AIA.1P	<null>	Verb - Aorist Indicative Active - 1st Person Plural
bib.V.AIA.1S	<null>	Verb - Aorist Indicative Active - 1st Person Singular
bib.V.AIA.2P	<null>	Verb - Aorist Indicative Active - 2nd Person Plural
bib.V.AIA.2S	<null>	Verb - Aorist Indicative Active - 2nd Person Singular
bib.V.AIA.3P	<null>	Verb - Aorist Indicative Active - 3rd Person Plural
bib.V.AIA.3S	<null>	Verb - Aorist Indicative Active - 3rd Person Singular
bib.V.AIM.1P	<null>	Verb - Aorist Indicative Middle - 1st Person Plural
bib.V.AIM.1S	<null>	Verb - Aorist Indicative Middle - 1st Person Singular
bib.V.AIM.2P	<null>	Verb - Aorist Indicative Middle - 2nd Person Plural
bib.V.AIM.2S	<null>	Verb - Aorist Indicative Middle - 2nd Person Singular
bib.V.AIM.3P	<null>	Verb - Aorist Indicative Middle - 3rd Person Plural
bib.V.AIM.3S	<null>	Verb - Aorist Indicative Middle - 3rd Person Singular
bib.V.AIP.1P	<null>	Verb - Aorist Indicative Passive - 1st Person Plural
bib.V.AIP.1S	<null>	Verb - Aorist Indicative Passive - 1st Person Singular
bib.V.AIP.2P	<null>	Verb - Aorist Indicative Passive - 2nd Person Plural
bib.V.AIP.2S	<null>	Verb - Aorist Indicative Passive - 2nd Person Singular
bib.V.AIP.3P	<null>	Verb - Aorist Indicative Passive - 3rd Person Plural
bib.V.AIP.3S	<null>	Verb - Aorist Indicative Passive - 3rd Person Singular
bib.V.AMA.2P	<null>	Verb - Aorist Imperative Active - 2nd Person Plural
bib.V.AMA.2S	<null>	Verb - Aorist Imperative Active - 2nd Person Singular
bib.V.AMA.3P	<null>	Verb - Aorist Imperative Active - 3rd Person Plural
bib.V.AMA.3S	<null>	Verb - Aorist Imperative Active - 3rd Person Singular
bib.V.AMM.2P	<null>	Verb - Aorist Imperative Middle - 2nd Person Plural
bib.V.AMM.2S	<null>	Verb - Aorist Imperative Middle - 2nd Person Singular
bib.V.AMM.3P	<null>	Verb - Aorist Imperative Middle - 3rd Person Plural
bib.V.AMM.3S	<null>	Verb - Aorist Imperative Middle - 3rd Person Singular
bib.V.AMP.2P	<null>	Verb - Aorist Imperative Passive - 2nd Person Plural
bib.V.AMP.2S	<null>	Verb - Aorist Imperative Passive - 2nd Person Singular
bib.V.AMP.3P	<null>	Verb - Aorist Imperative Passive - 3rd Person Plural
bib.V.AMP.3S	<null>	Verb - Aorist Imperative Passive - 3rd Person Singular
bib.V.ANA	<null>	Verb - Aorist Infinitive Active
bib.V.ANM	<null>	Verb - Aorist Infinitive Middle
bib.V.ANM.3S	<null>	Verb - Aorist Infinitive Middle - 3rd Person Singular
bib.V.ANM/P	<null>	Verb - Aorist Infinitive Middle or Passive
bib.V.ANP	<null>	Verb - Aorist Infinitive Passive
bib.V.AOA.3P	<null>	Verb - Aorist Optative Active - 3rd Person Plural
bib.V.AOA.3S	<null>	Verb - Aorist Optative Active - 3rd Person Singular
bib.V.AOM.1S	<null>	Verb - Aorist Optative Middle - 1st Person Singular
